timestamp,alive,status,communication_delta,fish_progress_delta,silence_delta
2026-02-18T18:41:20.446934+00:00,True,ALIVE,0.0,0.1881101131439209,0.1881101131439209
2026-02-18T18:41:20.623650+00:00,True,ALIVE,0.0,0.17496609687805176,0.17496609687805176
2026-02-18T18:41:20.833211+00:00,True,ALIVE,0.0,0.21131062507629395,0.21131062507629395
2026-02-18T18:41:21.701952+00:00,True,ALIVE,0.0,0.8672695159912109,0.8672695159912109
2026-02-18T18:41:22.070448+00:00,True,ALIVE,0.0,0.3689699172973633,0.3689699172973633
2026-02-18T18:41:22.282659+00:00,True,ALIVE,0.0,0.21320867538452148,0.21320867538452148
2026-02-18T18:41:22.488802+00:00,True,ALIVE,0.0020089149475097656,0.20413446426391602,0.20614337921142578
2026-02-18T18:41:22.703043+00:00,True,ALIVE,0.0,0.21423983573913574,0.21223092079162598
2026-02-18T18:41:22.905308+00:00,True,ALIVE,0.0,0.20427465438842773,0.20427465438842773
2026-02-18T18:41:23.099539+00:00,True,ALIVE,0.0,0.1942310333251953,0.1942310333251953
2026-02-18T18:41:23.361025+00:00,True,ALIVE,0.0,0.2594761848449707,0.2594761848449707
2026-02-18T18:41:23.680364+00:00,True,ALIVE,0.0020089149475097656,0.3193395137786865,0.3213484287261963
2026-02-18T18:41:23.914290+00:00,True,ALIVE,0.0,0.23593544960021973,0.23392653465270996
2026-02-18T18:41:24.153830+00:00,True,ALIVE,0.002009868621826172,0.23753046989440918,0.23954033851623535
2026-02-18T18:41:24.425547+00:00,True,ALIVE,0.0020110607147216797,0.2717156410217285,0.271716833114624
2026-02-18T18:41:24.660274+00:00,True,ALIVE,0.0009975433349609375,0.23573970794677734,0.2347261905670166
2026-02-18T18:41:24.896588+00:00,True,ALIVE,0.0,0.23731231689453125,0.2363147735595703
2026-02-18T18:41:25.114167+00:00,True,ALIVE,0.0,0.21757841110229492,0.21757841110229492
2026-02-18T18:41:25.360092+00:00,True,ALIVE,0.0020093917846679688,0.24391603469848633,0.2459254264831543
2026-02-18T18:41:25.616925+00:00,True,ALIVE,0.002026081085205078,0.25681638717651367,0.2568330764770508
2026-02-18T18:41:26.022108+00:00,True,ALIVE,0.0,0.4072089195251465,0.4051828384399414
2026-02-18T18:41:26.291569+00:00,True,ALIVE,0.0011720657348632812,0.26729798316955566,0.26847004890441895
2026-02-18T18:41:26.548503+00:00,True,ALIVE,0.0,0.25708675384521484,0.25591468811035156
2026-02-18T18:41:26.796219+00:00,True,ALIVE,0.0,0.2477118968963623,0.2477118968963623
2026-02-18T18:41:27.061177+00:00,True,ALIVE,0.0009965896606445312,0.2659752368927002,0.2669718265533447
2026-02-18T18:41:27.284003+00:00,True,ALIVE,0.0,0.22382259368896484,0.2228260040283203
2026-02-18T18:41:27.585061+00:00,True,ALIVE,0.0,0.3000648021697998,0.3000648021697998
2026-02-18T18:41:27.873493+00:00,True,ALIVE,0.0009267330169677734,0.28739476203918457,0.28832149505615234
2026-02-18T18:41:28.074675+00:00,True,ALIVE,0.0,0.20221710205078125,0.20129036903381348
2026-02-18T18:41:28.432846+00:00,True,ALIVE,0.0,0.35916686058044434,0.35916686058044434
2026-02-18T18:41:28.704455+00:00,True,ALIVE,0.0,0.2706122398376465,0.2706122398376465
2026-02-18T18:41:28.999471+00:00,True,ALIVE,0.0,0.29601240158081055,0.29601240158081055
2026-02-18T18:41:29.300351+00:00,True,ALIVE,0.0,0.2998824119567871,0.2998824119567871
2026-02-18T18:41:29.584427+00:00,True,ALIVE,0.0,0.2830655574798584,0.2830655574798584
2026-02-18T18:41:29.787417+00:00,True,ALIVE,0.002008199691772461,0.20299053192138672,0.20499873161315918
2026-02-18T18:41:29.987681+00:00,True,ALIVE,0.0,0.2022721767425537,0.20026397705078125
2026-02-18T18:41:30.210174+00:00,True,ALIVE,0.0004525184631347656,0.22144651412963867,0.22189903259277344
2026-02-18T18:41:30.465109+00:00,True,ALIVE,0.0,0.25397157669067383,0.25351905822753906
2026-02-18T18:41:30.802337+00:00,True,ALIVE,0.0,0.33923768997192383,0.33923768997192383
2026-02-18T18:41:31.118096+00:00,True,ALIVE,0.0,0.3137474060058594,0.3137474060058594
2026-02-18T18:41:31.375832+00:00,True,ALIVE,0.0,0.25875020027160645,0.25875020027160645
2026-02-18T18:41:31.618707+00:00,True,ALIVE,0.000997304916381836,0.2428743839263916,0.24387168884277344
2026-02-18T18:41:31.947786+00:00,True,ALIVE,0.0009980201721191406,0.32907915115356445,0.32907986640930176
2026-02-18T18:41:32.287612+00:00,True,ALIVE,0.0,0.3408241271972656,0.3398261070251465
2026-02-18T18:41:32.711254+00:00,True,ALIVE,0.0,0.42293787002563477,0.42293787002563477
2026-02-18T18:41:33.009089+00:00,True,ALIVE,0.00042891502380371094,0.2981095314025879,0.2985384464263916
2026-02-18T18:41:33.286023+00:00,True,ALIVE,0.002008676528930664,0.27535438537597656,0.2769341468811035
2026-02-18T18:41:33.491676+00:00,True,ALIVE,0.0,0.20766186714172363,0.20565319061279297
2026-02-18T18:41:33.689221+00:00,True,ALIVE,0.0,0.19754457473754883,0.19754457473754883
2026-02-18T18:41:33.874517+00:00,True,ALIVE,0.000995635986328125,0.18430018424987793,0.18529582023620605
2026-02-18T18:41:34.116969+00:00,True,ALIVE,0.0006651878356933594,0.24235129356384277,0.242020845413208
2026-02-18T18:41:34.513546+00:00,True,ALIVE,0.002009868621826172,0.3956642150878906,0.39700889587402344
2026-02-18T18:41:34.905764+00:00,True,ALIVE,0.0,0.3942277431488037,0.39221787452697754
2026-02-18T18:41:35.168053+00:00,True,ALIVE,0.0,0.26024389266967773,0.26024389266967773
2026-02-18T18:41:35.361844+00:00,True,ALIVE,0.0,0.19583582878112793,0.19583582878112793
2026-02-18T18:41:35.580551+00:00,True,ALIVE,0.0,0.21870756149291992,0.21870756149291992
2026-02-18T18:41:35.802108+00:00,True,ALIVE,0.0,0.2215559482574463,0.2215559482574463
2026-02-18T18:41:35.993137+00:00,True,ALIVE,0.0,0.1900317668914795,0.1900317668914795
2026-02-18T18:41:36.206100+00:00,True,ALIVE,0.0,0.2139606475830078,0.2139606475830078
2026-02-18T18:41:36.405212+00:00,True,ALIVE,0.0,0.1991119384765625,0.1991119384765625
2026-02-18T18:41:36.605841+00:00,True,ALIVE,0.0,0.19862008094787598,0.19862008094787598
2026-02-18T18:41:36.788836+00:00,True,ALIVE,0.0,0.18500375747680664,0.18500375747680664
2026-02-18T18:41:37.012273+00:00,True,ALIVE,0.0,0.22343802452087402,0.22343802452087402
2026-02-18T18:41:37.231716+00:00,True,ALIVE,0.0,0.21944260597229004,0.21944260597229004
2026-02-18T18:41:37.441189+00:00,True,ALIVE,0.0,0.20746421813964844,0.20746421813964844
2026-02-18T18:41:37.654585+00:00,True,ALIVE,0.0,0.21339082717895508,0.21339082717895508
2026-02-18T18:41:37.891809+00:00,True,ALIVE,0.002008676528930664,0.2372291088104248,0.23923778533935547
2026-02-18T18:41:38.124356+00:00,True,ALIVE,0.0,0.23455548286437988,0.23254680633544922
2026-02-18T18:41:38.358846+00:00,True,ALIVE,0.0,0.23248004913330078,0.23248004913330078
2026-02-18T18:41:38.585526+00:00,True,ALIVE,0.0020084381103515625,0.22668147087097168,0.22868990898132324
2026-02-18T18:41:38.798274+00:00,True,ALIVE,0.0,0.21475625038146973,0.21274781227111816
2026-02-18T18:41:39.013514+00:00,True,ALIVE,0.0,0.215240478515625,0.215240478515625
2026-02-18T18:41:39.230397+00:00,True,ALIVE,0.0,0.2148745059967041,0.2148745059967041
2026-02-18T18:41:39.444798+00:00,True,ALIVE,0.0,0.2144014835357666,0.2144014835357666
2026-02-18T18:41:39.724200+00:00,True,ALIVE,0.0009982585906982422,0.280411958694458,0.28141021728515625
2026-02-18T18:41:39.946189+00:00,True,ALIVE,0.0020089149475097656,0.2209782600402832,0.22198891639709473
2026-02-18T18:41:40.244425+00:00,True,ALIVE,0.0,0.29924726486206055,0.2972383499145508
2026-02-18T18:41:40.462907+00:00,True,ALIVE,0.0,0.2174701690673828,0.2174701690673828
2026-02-18T18:41:40.680920+00:00,True,ALIVE,0.0,0.21801352500915527,0.21801352500915527
2026-02-18T18:41:40.892860+00:00,True,ALIVE,0.0,0.21194100379943848,0.21194100379943848
2026-02-18T18:41:41.103289+00:00,True,ALIVE,0.0,0.21042728424072266,0.21042728424072266
2026-02-18T18:41:41.318063+00:00,True,ALIVE,0.0009970664978027344,0.21578645706176758,0.2167835235595703
2026-02-18T18:41:41.510282+00:00,True,ALIVE,0.0,0.1912083625793457,0.19021129608154297
2026-02-18T18:41:41.698454+00:00,True,ALIVE,0.0,0.19018006324768066,0.19018006324768066
2026-02-18T18:41:41.919625+00:00,True,ALIVE,0.0009970664978027344,0.22017312049865723,0.22117018699645996
2026-02-18T18:41:42.144614+00:00,True,ALIVE,0.0,0.2249898910522461,0.22399282455444336
2026-02-18T18:41:42.363071+00:00,True,ALIVE,0.0,0.21741652488708496,0.21741652488708496
2026-02-18T18:41:42.584315+00:00,True,ALIVE,0.0,0.2232816219329834,0.2232816219329834
2026-02-18T18:41:42.792492+00:00,True,ALIVE,0.0,0.2081766128540039,0.2081766128540039
2026-02-18T18:41:42.999500+00:00,True,ALIVE,0.0,0.20700764656066895,0.20700764656066895
2026-02-18T18:41:43.216531+00:00,True,ALIVE,0.0,0.21703171730041504,0.21703171730041504
2026-02-18T18:41:43.435195+00:00,True,ALIVE,0.0,0.2176668643951416,0.2176668643951416
2026-02-18T18:41:43.629941+00:00,True,ALIVE,0.0,0.19574284553527832,0.19574284553527832
2026-02-18T18:41:43.866995+00:00,True,ALIVE,0.0009989738464355469,0.2360553741455078,0.23705434799194336
2026-02-18T18:41:44.090030+00:00,True,ALIVE,0.0,0.22403359413146973,0.22303462028503418
2026-02-18T18:41:44.328797+00:00,True,ALIVE,0.0,0.23675155639648438,0.23675155639648438
2026-02-18T18:41:44.561941+00:00,True,ALIVE,0.0,0.23515963554382324,0.23515963554382324
2026-02-18T18:41:44.779941+00:00,True,ALIVE,0.0020105838775634766,0.2159891128540039,0.21799969673156738
2026-02-18T18:41:44.998198+00:00,True,ALIVE,0.0,0.21825909614562988,0.2162485122680664
2026-02-18T18:41:45.247386+00:00,True,ALIVE,0.0,0.2501988410949707,0.2501988410949707
2026-02-18T18:41:45.450387+00:00,True,ALIVE,0.0,0.20399832725524902,0.20399832725524902
2026-02-18T18:41:45.635632+00:00,True,ALIVE,0.0,0.18524575233459473,0.18524575233459473
2026-02-18T18:41:45.866926+00:00,True,ALIVE,0.0,0.23029637336730957,0.23029637336730957
2026-02-18T18:41:46.238949+00:00,True,ALIVE,0.002008676528930664,0.37101125717163086,0.3730199337005615
2026-02-18T18:41:46.499378+00:00,True,ALIVE,0.0,0.2624378204345703,0.26042914390563965
2026-02-18T18:41:46.719531+00:00,True,ALIVE,0.0,0.21814537048339844,0.21814537048339844
2026-02-18T18:41:46.931387+00:00,True,ALIVE,0.0,0.2118549346923828,0.2118549346923828
2026-02-18T18:41:47.143535+00:00,True,ALIVE,0.0,0.2141563892364502,0.2141563892364502
2026-02-18T18:41:47.357445+00:00,True,ALIVE,0.0,0.21291327476501465,0.21291327476501465
2026-02-18T18:41:47.554004+00:00,True,ALIVE,0.002008676528930664,0.19554686546325684,0.1975555419921875
2026-02-18T18:41:47.756993+00:00,True,ALIVE,0.0,0.20400118827819824,0.20199251174926758
2026-02-18T18:41:47.980960+00:00,True,ALIVE,0.0,0.22295498847961426,0.22295498847961426
2026-02-18T18:41:48.188400+00:00,True,ALIVE,0.0020084381103515625,0.20744085311889648,0.20944929122924805
2026-02-18T18:41:48.369153+00:00,True,ALIVE,0.0,0.18276143074035645,0.18075299263000488
2026-02-18T18:41:48.545436+00:00,True,ALIVE,0.0,0.1762828826904297,0.1762828826904297
2026-02-18T18:41:48.734610+00:00,True,ALIVE,0.0,0.18917417526245117,0.18917417526245117
2026-02-18T18:41:48.919447+00:00,True,ALIVE,0.0,0.18282818794250488,0.18282818794250488
2026-02-18T18:41:49.096229+00:00,True,ALIVE,0.0,0.17879033088684082,0.17879033088684082
2026-02-18T18:41:49.280702+00:00,True,ALIVE,0.0,0.18447279930114746,0.18447279930114746
2026-02-18T18:41:49.463891+00:00,True,ALIVE,0.0,0.18318963050842285,0.18318963050842285
2026-02-18T18:41:49.648032+00:00,True,ALIVE,0.0,0.18414020538330078,0.18414020538330078
2026-02-18T18:41:49.889553+00:00,True,ALIVE,0.0,0.24152207374572754,0.24152207374572754
2026-02-18T18:41:50.124570+00:00,True,ALIVE,0.0009982585906982422,0.23401784896850586,0.2350161075592041
2026-02-18T18:41:50.356902+00:00,True,ALIVE,0.0,0.23333024978637695,0.2323319911956787
2026-02-18T18:41:50.589629+00:00,True,ALIVE,0.0,0.2327272891998291,0.2327272891998291
2026-02-18T18:41:50.796997+00:00,True,ALIVE,0.002007722854614258,0.20536065101623535,0.2073683738708496
2026-02-18T18:41:50.997073+00:00,True,ALIVE,0.0,0.20208358764648438,0.20007586479187012
2026-02-18T18:41:51.205298+00:00,True,ALIVE,0.00099945068359375,0.20722556114196777,0.20822501182556152
2026-02-18T18:41:51.417197+00:00,True,ALIVE,0.000997304916381836,0.2119007110595703,0.2118985652923584
2026-02-18T18:41:51.607068+00:00,True,ALIVE,0.001005411148071289,0.18986272811889648,0.18987083435058594
2026-02-18T18:41:51.788985+00:00,True,ALIVE,0.0,0.1829233169555664,0.18191790580749512
2026-02-18T18:41:51.966622+00:00,True,ALIVE,0.0,0.17763686180114746,0.17763686180114746
2026-02-18T18:41:52.146367+00:00,True,ALIVE,0.0,0.1777353286743164,0.1777353286743164
2026-02-18T18:41:52.360520+00:00,True,ALIVE,0.0,0.2151651382446289,0.2151651382446289
2026-02-18T18:41:52.577174+00:00,True,ALIVE,0.0,0.21562647819519043,0.21562647819519043
2026-02-18T18:41:52.803973+00:00,True,ALIVE,0.0,0.22782588005065918,0.22782588005065918
2026-02-18T18:41:53.035971+00:00,True,ALIVE,0.0009970664978027344,0.23199915885925293,0.23299622535705566
2026-02-18T18:41:53.260149+00:00,True,ALIVE,0.002009868621826172,0.22316503524780273,0.22417783737182617
2026-02-18T18:41:53.491846+00:00,True,ALIVE,0.0,0.23370695114135742,0.23169708251953125
2026-02-18T18:41:53.730300+00:00,True,ALIVE,0.0,0.2374567985534668,0.2374567985534668
2026-02-18T18:41:53.965056+00:00,True,ALIVE,0.0,0.23575305938720703,0.23575305938720703
2026-02-18T18:41:54.161463+00:00,True,ALIVE,0.0009975433349609375,0.19540929794311523,0.19640684127807617
2026-02-18T18:41:54.386000+00:00,True,ALIVE,0.0,0.22553491592407227,0.22453737258911133
2026-02-18T18:41:54.614570+00:00,True,ALIVE,0.0009980201721191406,0.22757196426391602,0.22856998443603516
2026-02-18T18:41:54.855907+00:00,True,ALIVE,0.0,0.24233460426330566,0.24133658409118652
2026-02-18T18:41:55.078014+00:00,True,ALIVE,0.0,0.22009849548339844,0.22009849548339844
2026-02-18T18:41:55.290116+00:00,True,ALIVE,0.0,0.2141103744506836,0.2141103744506836
2026-02-18T18:41:55.492534+00:00,True,ALIVE,0.0020084381103515625,0.2004094123840332,0.20241785049438477
2026-02-18T18:41:55.698120+00:00,True,ALIVE,0.0,0.2075948715209961,0.20558643341064453
2026-02-18T18:41:55.910957+00:00,True,ALIVE,0.0,0.2118396759033203,0.2118396759033203
2026-02-18T18:41:56.110450+00:00,True,ALIVE,0.0,0.20049047470092773,0.20049047470092773
2026-02-18T18:41:56.296834+00:00,True,ALIVE,0.0,0.18638348579406738,0.18638348579406738
2026-02-18T18:41:56.511735+00:00,True,ALIVE,0.0,0.21390366554260254,0.21390366554260254
2026-02-18T18:41:56.717110+00:00,True,ALIVE,0.002021312713623047,0.20435094833374023,0.20637226104736328
2026-02-18T18:41:56.955208+00:00,True,ALIVE,0.0,0.23912262916564941,0.23710131645202637
2026-02-18T18:41:57.176701+00:00,True,ALIVE,0.0009961128234863281,0.22149419784545898,0.2224903106689453
2026-02-18T18:41:57.388416+00:00,True,ALIVE,0.0,0.21070241928100586,0.20970630645751953
2026-02-18T18:41:57.560715+00:00,True,ALIVE,0.0,0.17430734634399414,0.17430734634399414
2026-02-18T18:41:57.742067+00:00,True,ALIVE,0.0,0.1813523769378662,0.1813523769378662
2026-02-18T18:41:57.930669+00:00,True,ALIVE,0.0,0.18760442733764648,0.18760442733764648
2026-02-18T18:41:58.111453+00:00,True,ALIVE,0.008333921432495117,0.173447847366333,0.18178176879882812
2026-02-18T18:41:58.273872+00:00,True,ALIVE,0.012049674987792969,0.15870285034179688,0.16241860389709473
2026-02-18T18:41:58.453231+00:00,True,ALIVE,0.0,0.18939948081970215,0.17734980583190918
2026-02-18T18:41:58.679031+00:00,True,ALIVE,0.0,0.22780942916870117,0.22780942916870117
2026-02-18T18:41:58.882440+00:00,True,ALIVE,0.0,0.20340824127197266,0.20340824127197266
2026-02-18T18:41:59.070133+00:00,True,ALIVE,0.0,0.18769335746765137,0.18769335746765137
2026-02-18T18:41:59.288725+00:00,True,ALIVE,0.0,0.21859145164489746,0.21859145164489746
2026-02-18T18:41:59.463433+00:00,True,ALIVE,0.0,0.17470812797546387,0.17470812797546387
2026-02-18T18:41:59.646998+00:00,True,ALIVE,0.0,0.18155694007873535,0.18155694007873535
2026-02-18T18:41:59.824591+00:00,True,ALIVE,0.0,0.1786050796508789,0.1786050796508789
2026-02-18T18:42:00.010132+00:00,True,ALIVE,0.0009965896606445312,0.18554067611694336,0.1865372657775879
2026-02-18T18:42:00.179357+00:00,True,ALIVE,0.0,0.1682133674621582,0.16721677780151367
2026-02-18T18:42:00.343313+00:00,True,ALIVE,0.0020079612731933594,0.1639564037322998,0.16596436500549316
2026-02-18T18:42:00.546082+00:00,True,ALIVE,0.0009970664978027344,0.2037796974182129,0.20276880264282227
2026-02-18T18:42:00.732108+00:00,True,ALIVE,0.0,0.18602633476257324,0.1850292682647705
2026-02-18T18:42:00.934575+00:00,True,ALIVE,0.0,0.20346379280090332,0.20346379280090332
2026-02-18T18:42:01.136729+00:00,True,ALIVE,0.0,0.2011570930480957,0.2011570930480957
2026-02-18T18:42:01.342879+00:00,True,ALIVE,0.0009963512420654297,0.20615029335021973,0.20714664459228516
2026-02-18T18:42:01.521591+00:00,True,ALIVE,0.0020089149475097656,0.17769956588745117,0.1787121295928955
2026-02-18T18:42:01.780242+00:00,True,ALIVE,0.0,0.2586512565612793,0.25664234161376953
2026-02-18T18:42:01.996400+00:00,True,ALIVE,0.0,0.21717023849487305,0.21717023849487305
2026-02-18T18:42:02.192575+00:00,True,ALIVE,0.002008199691772461,0.19516396522521973,0.1971721649169922
2026-02-18T18:42:02.369659+00:00,True,ALIVE,0.0020084381103515625,0.17708349227905273,0.17708373069763184
2026-02-18T18:42:02.567780+00:00,True,ALIVE,0.0,0.19913148880004883,0.19712305068969727
2026-02-18T18:42:02.775940+00:00,True,ALIVE,0.002008199691772461,0.20714950561523438,0.20915770530700684
2026-02-18T18:42:02.994249+00:00,True,ALIVE,0.0,0.22031688690185547,0.218308687210083
2026-02-18T18:42:03.212221+00:00,True,ALIVE,0.0,0.2179722785949707,0.2179722785949707
2026-02-18T18:42:03.432130+00:00,True,ALIVE,0.0,0.21790122985839844,0.21790122985839844
2026-02-18T18:42:03.633199+00:00,True,ALIVE,0.0,0.20307707786560059,0.20307707786560059
2026-02-18T18:42:03.849191+00:00,True,ALIVE,0.0,0.21599197387695312,0.21599197387695312
2026-02-18T18:42:04.073121+00:00,True,ALIVE,0.0,0.2229328155517578,0.2229328155517578
2026-02-18T18:42:04.263542+00:00,True,ALIVE,0.0,0.19141840934753418,0.19141840934753418
2026-02-18T18:42:04.484407+00:00,True,ALIVE,0.0,0.22086477279663086,0.22086477279663086
2026-02-18T18:42:04.691657+00:00,True,ALIVE,0.0017561912536621094,0.20549345016479492,0.20724964141845703
2026-02-18T18:42:04.911212+00:00,True,ALIVE,0.001001596450805664,0.22030997276306152,0.21955537796020508
2026-02-18T18:42:05.140023+00:00,True,ALIVE,0.0,0.2298119068145752,0.22881031036376953
2026-02-18T18:42:05.348890+00:00,True,ALIVE,0.0,0.2078707218170166,0.2078707218170166
2026-02-18T18:42:05.542277+00:00,True,ALIVE,0.0,0.19438385963439941,0.19438385963439941
2026-02-18T18:42:05.748347+00:00,True,ALIVE,0.0,0.20507287979125977,0.20507287979125977
2026-02-18T18:42:05.954480+00:00,True,ALIVE,0.0009980201721191406,0.2061316967010498,0.20712971687316895
2026-02-18T18:42:06.155955+00:00,True,ALIVE,0.0,0.20247364044189453,0.2014756202697754
2026-02-18T18:42:06.325704+00:00,True,ALIVE,0.002008199691772461,0.1677408218383789,0.16974902153015137
2026-02-18T18:42:06.522547+00:00,True,ALIVE,0.0,0.1988506317138672,0.19684243202209473
2026-02-18T18:42:06.720915+00:00,True,ALIVE,0.0,0.1973707675933838,0.1973707675933838
2026-02-18T18:42:06.927354+00:00,True,ALIVE,0.0,0.20743656158447266,0.20743656158447266
2026-02-18T18:42:07.120156+00:00,True,ALIVE,0.0,0.19280195236206055,0.19280195236206055
2026-02-18T18:42:07.319745+00:00,True,ALIVE,0.0,0.19958853721618652,0.19958853721618652
2026-02-18T18:42:07.530249+00:00,True,ALIVE,0.0,0.20983123779296875,0.20983123779296875
2026-02-18T18:42:07.737398+00:00,True,ALIVE,0.0,0.20782232284545898,0.20782232284545898
2026-02-18T18:42:07.941679+00:00,True,ALIVE,0.000997304916381836,0.20328354835510254,0.20428085327148438
2026-02-18T18:42:08.143031+00:00,True,ALIVE,0.0,0.20234918594360352,0.20135188102722168
2026-02-18T18:42:08.334592+00:00,True,ALIVE,0.0,0.1915607452392578,0.1915607452392578
2026-02-18T18:42:08.544284+00:00,True,ALIVE,0.0009968280792236328,0.2086951732635498,0.20969200134277344
2026-02-18T18:42:08.735919+00:00,True,ALIVE,0.0009980201721191406,0.1916337013244629,0.1916348934173584
2026-02-18T18:42:08.955468+00:00,True,ALIVE,0.0009970664978027344,0.21955013275146484,0.21954917907714844
2026-02-18T18:42:09.146866+00:00,True,ALIVE,0.0009975433349609375,0.19139814376831055,0.19139862060546875
2026-02-18T18:42:09.329686+00:00,True,ALIVE,0.0,0.1818087100982666,0.18081116676330566
2026-02-18T18:42:09.506352+00:00,True,ALIVE,0.0,0.17867493629455566,0.17867493629455566
2026-02-18T18:42:09.694991+00:00,True,ALIVE,0.0,0.18863844871520996,0.18863844871520996
2026-02-18T18:42:10.021226+00:00,True,ALIVE,0.0,0.3252377510070801,0.3252377510070801
2026-02-18T18:42:10.204710+00:00,True,ALIVE,0.0,0.18448162078857422,0.18448162078857422
2026-02-18T18:42:10.375764+00:00,True,ALIVE,0.0020096302032470703,0.16904449462890625,0.17105412483215332
2026-02-18T18:42:10.580873+00:00,True,ALIVE,0.0,0.20612096786499023,0.20411133766174316
2026-02-18T18:42:10.764002+00:00,True,ALIVE,0.00099945068359375,0.18312644958496094,0.1841259002685547
2026-02-18T18:42:10.956847+00:00,True,ALIVE,0.0,0.19384503364562988,0.19284558296203613
2026-02-18T18:42:11.151766+00:00,True,ALIVE,0.0,0.19383525848388672,0.19383525848388672
2026-02-18T18:42:11.342187+00:00,True,ALIVE,0.0009965896606445312,0.1905076503753662,0.19150424003601074
2026-02-18T18:42:11.514504+00:00,True,ALIVE,0.0,0.17331361770629883,0.1723170280456543
2026-02-18T18:42:11.691908+00:00,True,ALIVE,0.0,0.17740392684936523,0.17740392684936523
2026-02-18T18:42:11.875954+00:00,True,ALIVE,0.0009961128234863281,0.18305015563964844,0.18404626846313477
2026-02-18T18:42:12.064434+00:00,True,ALIVE,0.0,0.18847894668579102,0.1874828338623047
2026-02-18T18:42:12.221617+00:00,True,ALIVE,0.008069276809692383,0.15011096000671387,0.15818023681640625
2026-02-18T18:42:12.391765+00:00,True,ALIVE,0.0,0.1762077808380127,0.1681385040283203
2026-02-18T18:42:12.604931+00:00,True,ALIVE,0.0,0.21417927742004395,0.21417927742004395
2026-02-18T18:42:12.788991+00:00,True,ALIVE,0.0,0.18505620956420898,0.18505620956420898
2026-02-18T18:42:12.982732+00:00,True,ALIVE,0.0,0.1937413215637207,0.1937413215637207
2026-02-18T18:42:13.180124+00:00,True,ALIVE,0.0,0.19739198684692383,0.19739198684692383
2026-02-18T18:42:13.357233+00:00,True,ALIVE,0.0,0.1771092414855957,0.1771092414855957
2026-02-18T18:42:13.533439+00:00,True,ALIVE,0.0,0.17520809173583984,0.17520809173583984
2026-02-18T18:42:13.713920+00:00,True,ALIVE,0.0,0.18147850036621094,0.18147850036621094
2026-02-18T18:42:13.898586+00:00,True,ALIVE,0.0,0.1836693286895752,0.1836693286895752
2026-02-18T18:42:14.097892+00:00,True,ALIVE,0.0,0.19930577278137207,0.19930577278137207
2026-02-18T18:42:14.272902+00:00,True,ALIVE,0.0,0.17600727081298828,0.17600727081298828
2026-02-18T18:42:14.456873+00:00,True,ALIVE,0.0,0.18297314643859863,0.18297314643859863
2026-02-18T18:42:14.655644+00:00,True,ALIVE,0.0,0.19976806640625,0.19976806640625
2026-02-18T18:42:14.935577+00:00,True,ALIVE,0.0,0.27819132804870605,0.27819132804870605
2026-02-18T18:42:15.101721+00:00,True,ALIVE,0.0,0.16788578033447266,0.16788578033447266
2026-02-18T18:42:15.275724+00:00,True,ALIVE,0.0,0.17400288581848145,0.17400288581848145
2026-02-18T18:42:15.448387+00:00,True,ALIVE,0.0,0.1706535816192627,0.1706535816192627
